prime_type,rating,influenced,self_exclusion_1,complete_data,experiment,party,unique_id
Negative,0,0,"Yes, use my data",TRUE,5,NA,5_554294865
Positive,0,0,"Yes, use my data",TRUE,5,NA,5_554294865
Positive,0,0,"Yes, use my data",TRUE,5,NA,5_554294865
Positive,0,0,"Yes, use my data",TRUE,5,NA,5_554294865
Negative,0,0,"Yes, use my data",TRUE,5,NA,5_554294865
Negative,0,0,"Yes, use my data",TRUE,5,NA,5_554294865
Negative,0,0,"Yes, use my data",TRUE,5,NA,5_554294865
Negative,0,0,"Yes, use my data",TRUE,5,NA,5_554294865
Negative,0,0,"Yes, use my data",TRUE,5,NA,5_554294865
Positive,0,0,"Yes, use my data",TRUE,5,NA,5_554294865
Positive,0,0,"Yes, use my data",TRUE,5,NA,5_554294865
Negative,0,0,"Yes, use my data",TRUE,5,NA,5_554294865
Negative,0,0,"Yes, use my data",TRUE,5,NA,5_554294865
Negative,0,0,"Yes, use my data",TRUE,5,NA,5_554294865
Positive,0,0,"Yes, use my data",TRUE,5,NA,5_554294865
Negative,0,0,"Yes, use my data",TRUE,5,NA,5_554294865
Negative,0,0,"Yes, use my data",TRUE,5,NA,5_554294865
Positive,0,0,"Yes, use my data",TRUE,5,NA,5_554294865
Positive,0,0,"Yes, use my data",TRUE,5,NA,5_554294865
Positive,0,0,"Yes, use my data",TRUE,5,NA,5_554294865
Positive,0,0,"Yes, use my data",TRUE,5,NA,5_554294865
Positive,0,0,"Yes, use my data",TRUE,5,NA,5_554294865
Negative,0,0,"Yes, use my data",TRUE,5,NA,5_554294865
Negative,0,0,"Yes, use my data",TRUE,5,NA,5_554294865
Positive,0,0,"Yes, use my data",TRUE,5,NA,5_554294865
Negative,0,0,"Yes, use my data",TRUE,5,NA,5_554294865
Negative,0,0,"Yes, use my data",TRUE,5,NA,5_554294865
Positive,0,0,"Yes, use my data",TRUE,5,NA,5_729193027
Positive,0,1,"Yes, use my data",TRUE,5,NA,5_729193027
Negative,1,0,"Yes, use my data",TRUE,5,NA,5_729193027
Positive,1,0,"Yes, use my data",TRUE,5,NA,5_729193027
Positive,1,0,"Yes, use my data",TRUE,5,NA,5_729193027
Negative,0,1,"Yes, use my data",TRUE,5,NA,5_729193027
Negative,0,1,"Yes, use my data",TRUE,5,NA,5_729193027
Positive,1,0,"Yes, use my data",TRUE,5,NA,5_729193027
Positive,0,0,"Yes, use my data",TRUE,5,NA,5_729193027
Positive,0,1,"Yes, use my data",TRUE,5,NA,5_729193027
Negative,0,0,"Yes, use my data",TRUE,5,NA,5_729193027
Negative,0,0,"Yes, use my data",TRUE,5,NA,5_729193027
Positive,1,0,"Yes, use my data",TRUE,5,NA,5_729193027
Negative,0,0,"Yes, use my data",TRUE,5,NA,5_729193027
Positive,1,0,"Yes, use my data",TRUE,5,NA,5_729193027
Positive,0,1,"Yes, use my data",TRUE,5,NA,5_729193027
Positive,1,0,"Yes, use my data",TRUE,5,NA,5_729193027
Negative,0,0,"Yes, use my data",TRUE,5,NA,5_729193027
Positive,0,0,"Yes, use my data",TRUE,5,NA,5_729193027
Negative,0,0,"Yes, use my data",TRUE,5,NA,5_729193027
Negative,1,0,"Yes, use my data",TRUE,5,NA,5_729193027
Positive,1,0,"Yes, use my data",TRUE,5,NA,5_729193027
Negative,0,1,"Yes, use my data",TRUE,5,NA,5_729193027
Negative,1,0,"Yes, use my data",TRUE,5,NA,5_729193027
Positive,1,0,"Yes, use my data",TRUE,5,NA,5_729193027
Positive,1,0,"Yes, use my data",TRUE,5,NA,5_729193027
Positive,0,0,"Yes, use my data",TRUE,5,NA,5_729193027
Negative,0,1,"Yes, use my data",TRUE,5,NA,5_729193027
Positive,1,0,"Yes, use my data",TRUE,5,NA,5_729193027
Positive,1,0,"Yes, use my data",TRUE,5,NA,5_729193027
Positive,0,0,"Yes, use my data",TRUE,5,NA,5_729193027
Negative,1,0,"Yes, use my data",TRUE,5,NA,5_729193027
Positive,0,0,"Yes, use my data",TRUE,5,NA,5_729193027
Positive,0,0,"Yes, use my data",TRUE,5,NA,5_729193027
Negative,0,0,"Yes, use my data",TRUE,5,NA,5_729193027
Negative,0,0,"Yes, use my data",TRUE,5,NA,5_729193027
Positive,0,0,"Yes, use my data",TRUE,5,NA,5_729193027
Positive,1,0,"Yes, use my data",TRUE,5,NA,5_729193027
Negative,1,0,"Yes, use my data",TRUE,5,NA,5_729193027
Negative,0,0,"Yes, use my data",TRUE,5,NA,5_729193027
Positive,0,0,"Yes, use my data",TRUE,5,NA,5_729193027
Positive,1,0,"Yes, use my data",TRUE,5,NA,5_729193027
Negative,0,0,"Yes, use my data",TRUE,5,NA,5_729193027
Negative,0,0,"Yes, use my data",TRUE,5,NA,5_729193027
Positive,1,0,"Yes, use my data",TRUE,5,NA,5_729193027
Negative,0,0,"Yes, use my data",TRUE,5,NA,5_729193027
Negative,0,0,"Yes, use my data",TRUE,5,NA,5_729193027
Negative,0,0,"Yes, use my data",TRUE,5,NA,5_729193027
Negative,0,0,"Yes, use my data",TRUE,5,NA,5_729193027
Negative,0,0,"Yes, use my data",TRUE,5,NA,5_729193027
Positive,0,0,"Yes, use my data",TRUE,5,NA,5_729193027
Positive,1,0,"Yes, use my data",TRUE,5,NA,5_729193027
Negative,1,0,"Yes, use my data",TRUE,5,NA,5_729193027
Negative,0,0,"Yes, use my data",TRUE,5,NA,5_729193027
Negative,0,0,"Yes, use my data",TRUE,5,NA,5_729193027
Positive,1,0,"Yes, use my data",TRUE,5,NA,5_729193027
Negative,0,0,"Yes, use my data",TRUE,5,NA,5_729193027
Positive,1,0,"Yes, use my data",TRUE,5,NA,5_729193027
Negative,0,1,"Yes, use my data",TRUE,5,NA,5_729193027
Negative,0,0,"Yes, use my data",TRUE,5,NA,5_729193027
Negative,0,0,"Yes, use my data",TRUE,5,NA,5_59674939
Positive,0,0,"Yes, use my data",TRUE,5,NA,5_59674939
Positive,0,0,"Yes, use my data",TRUE,5,NA,5_59674939
Positive,0,0,"Yes, use my data",TRUE,5,NA,5_59674939
Negative,0,0,"Yes, use my data",TRUE,5,NA,5_59674939
Negative,0,0,"Yes, use my data",TRUE,5,NA,5_59674939
Negative,0,0,"Yes, use my data",TRUE,5,NA,5_59674939
Positive,0,0,"Yes, use my data",TRUE,5,NA,5_59674939
Negative,0,0,"Yes, use my data",TRUE,5,NA,5_59674939
Positive,0,0,"Yes, use my data",TRUE,5,NA,5_59674939
Positive,0,0,"Yes, use my data",TRUE,5,NA,5_59674939
Positive,0,0,"Yes, use my data",TRUE,5,NA,5_59674939
Positive,0,0,"Yes, use my data",TRUE,5,NA,5_59674939
Positive,0,0,"Yes, use my data",TRUE,5,NA,5_59674939
Positive,1,0,"Yes, use my data",TRUE,5,NA,5_59674939
Negative,0,0,"Yes, use my data",TRUE,5,NA,5_59674939
Positive,0,0,"Yes, use my data",TRUE,5,NA,5_59674939
Positive,1,0,"Yes, use my data",TRUE,5,NA,5_59674939
Negative,0,0,"Yes, use my data",TRUE,5,NA,5_59674939
Positive,0,0,"Yes, use my data",TRUE,5,NA,5_59674939
Positive,0,0,"Yes, use my data",TRUE,5,NA,5_59674939
Positive,0,0,"Yes, use my data",TRUE,5,NA,5_59674939
Negative,0,0,"Yes, use my data",TRUE,5,NA,5_59674939
Negative,0,0,"Yes, use my data",TRUE,5,NA,5_59674939
Positive,0,0,"Yes, use my data",TRUE,5,NA,5_59674939
Negative,1,0,"Yes, use my data",TRUE,5,NA,5_59674939
Positive,0,0,"Yes, use my data",TRUE,5,NA,5_59674939
Positive,0,0,"Yes, use my data",TRUE,5,NA,5_59674939
Negative,0,0,"Yes, use my data",TRUE,5,NA,5_59674939
Negative,0,0,"Yes, use my data",TRUE,5,NA,5_59674939
Negative,0,0,"Yes, use my data",TRUE,5,NA,5_59674939
Positive,0,0,"Yes, use my data",TRUE,5,NA,5_59674939
Negative,0,0,"Yes, use my data",TRUE,5,NA,5_59674939
Negative,0,0,"Yes, use my data",TRUE,5,NA,5_59674939
Positive,0,0,"Yes, use my data",TRUE,5,NA,5_59674939
Negative,0,0,"Yes, use my data",TRUE,5,NA,5_59674939
Negative,0,0,"Yes, use my data",TRUE,5,NA,5_59674939
Positive,1,0,"Yes, use my data",TRUE,5,NA,5_59674939
Negative,0,0,"Yes, use my data",TRUE,5,NA,5_59674939
Positive,0,0,"Yes, use my data",TRUE,5,NA,5_59674939
Positive,0,0,"Yes, use my data",TRUE,5,NA,5_59674939
Positive,0,0,"Yes, use my data",TRUE,5,NA,5_59674939
Negative,1,0,"Yes, use my data",TRUE,5,NA,5_59674939
Positive,0,0,"Yes, use my data",TRUE,5,NA,5_59674939
Negative,0,0,"Yes, use my data",TRUE,5,NA,5_59674939
Positive,0,0,"Yes, use my data",TRUE,5,NA,5_59674939
Negative,1,0,"Yes, use my data",TRUE,5,NA,5_59674939
Negative,0,0,"Yes, use my data",TRUE,5,NA,5_59674939
Negative,1,0,"Yes, use my data",TRUE,5,NA,5_59674939
Negative,0,0,"Yes, use my data",TRUE,5,NA,5_59674939
Negative,0,0,"Yes, use my data",TRUE,5,NA,5_59674939
Negative,0,0,"Yes, use my data",TRUE,5,NA,5_59674939
Positive,1,0,"Yes, use my data",TRUE,5,NA,5_59674939
Negative,0,0,"Yes, use my data",TRUE,5,NA,5_59674939
Negative,1,0,"Yes, use my data",TRUE,5,NA,5_59674939
Positive,1,0,"Yes, use my data",TRUE,5,NA,5_59674939
Positive,0,0,"Yes, use my data",TRUE,5,NA,5_59674939
Positive,0,0,"Yes, use my data",TRUE,5,NA,5_59674939
Negative,0,0,"Yes, use my data",TRUE,5,NA,5_59674939
Negative,0,0,"Yes, use my data",TRUE,5,NA,5_59674939
Positive,1,1,"Yes, use my data",TRUE,5,NA,5_365327585
Negative,0,0,"Yes, use my data",TRUE,5,NA,5_365327585
Positive,0,0,"Yes, use my data",TRUE,5,NA,5_365327585
Negative,0,0,"Yes, use my data",TRUE,5,NA,5_365327585
Positive,1,0,"Yes, use my data",TRUE,5,NA,5_365327585
Positive,0,0,"Yes, use my data",TRUE,5,NA,5_365327585
Negative,0,0,"Yes, use my data",TRUE,5,NA,5_365327585
Negative,1,0,"Yes, use my data",TRUE,5,NA,5_365327585
Negative,1,0,"Yes, use my data",TRUE,5,NA,5_365327585
Negative,0,0,"Yes, use my data",TRUE,5,NA,5_365327585
Negative,1,0,"Yes, use my data",TRUE,5,NA,5_365327585
Positive,0,0,"Yes, use my data",TRUE,5,NA,5_365327585
Negative,0,0,"Yes, use my data",TRUE,5,NA,5_365327585
Positive,1,0,"Yes, use my data",TRUE,5,NA,5_365327585
Negative,0,0,"Yes, use my data",TRUE,5,NA,5_365327585
Positive,0,0,"Yes, use my data",TRUE,5,NA,5_365327585
Negative,1,0,"Yes, use my data",TRUE,5,NA,5_365327585
Positive,0,0,"Yes, use my data",TRUE,5,NA,5_365327585
Negative,1,0,"Yes, use my data",TRUE,5,NA,5_365327585
Positive,0,0,"Yes, use my data",TRUE,5,NA,5_365327585
Positive,1,0,"Yes, use my data",TRUE,5,NA,5_365327585
Positive,0,0,"Yes, use my data",TRUE,5,NA,5_365327585
Negative,0,0,"Yes, use my data",TRUE,5,NA,5_365327585
Negative,1,0,"Yes, use my data",TRUE,5,NA,5_365327585
Negative,0,0,"Yes, use my data",TRUE,5,NA,5_365327585
Negative,0,0,"Yes, use my data",TRUE,5,NA,5_365327585
Positive,0,0,"Yes, use my data",TRUE,5,NA,5_365327585
Positive,0,0,"Yes, use my data",TRUE,5,NA,5_365327585
Negative,1,0,"Yes, use my data",TRUE,5,NA,5_365327585
Positive,1,0,"Yes, use my data",TRUE,5,NA,5_365327585
Positive,0,0,"Yes, use my data",TRUE,5,NA,5_365327585
Negative,1,0,"Yes, use my data",TRUE,5,NA,5_365327585
Negative,1,0,"Yes, use my data",TRUE,5,NA,5_365327585
Positive,1,0,"Yes, use my data",TRUE,5,NA,5_365327585
Negative,1,0,"Yes, use my data",TRUE,5,NA,5_365327585
Positive,1,0,"Yes, use my data",TRUE,5,NA,5_365327585
Positive,1,0,"Yes, use my data",TRUE,5,NA,5_365327585
Positive,1,1,"Yes, use my data",TRUE,5,NA,5_365327585
Positive,1,1,"Yes, use my data",TRUE,5,NA,5_365327585
Negative,0,0,"Yes, use my data",TRUE,5,NA,5_365327585
Negative,1,0,"Yes, use my data",TRUE,5,NA,5_365327585
Positive,1,0,"Yes, use my data",TRUE,5,NA,5_365327585
Negative,0,0,"Yes, use my data",TRUE,5,NA,5_365327585
Negative,0,0,"Yes, use my data",TRUE,5,NA,5_365327585
Negative,0,0,"Yes, use my data",TRUE,5,NA,5_365327585
Positive,1,0,"Yes, use my data",TRUE,5,NA,5_365327585
Positive,1,0,"Yes, use my data",TRUE,5,NA,5_365327585
Positive,0,0,"Yes, use my data",TRUE,5,NA,5_365327585
Positive,1,0,"Yes, use my data",TRUE,5,NA,5_365327585
Negative,1,0,"Yes, use my data",TRUE,5,NA,5_365327585
Negative,0,1,"Yes, use my data",TRUE,5,NA,5_365327585
Positive,1,1,"Yes, use my data",TRUE,5,NA,5_365327585
Negative,1,0,"Yes, use my data",TRUE,5,NA,5_365327585
Positive,1,0,"Yes, use my data",TRUE,5,NA,5_365327585
Negative,1,0,"Yes, use my data",TRUE,5,NA,5_365327585
Negative,0,0,"Yes, use my data",TRUE,5,NA,5_365327585
Positive,1,0,"Yes, use my data",TRUE,5,NA,5_365327585
Positive,0,0,"Yes, use my data",TRUE,5,NA,5_365327585
Positive,0,0,"Yes, use my data",TRUE,5,NA,5_365327585
Negative,0,0,"Yes, use my data",TRUE,5,NA,5_365327585
Positive,1,0,"Yes, use my data",TRUE,5,NA,5_412274892
Positive,1,1,"Yes, use my data",TRUE,5,NA,5_412274892
Positive,1,1,"Yes, use my data",TRUE,5,NA,5_412274892
Negative,0,1,"Yes, use my data",TRUE,5,NA,5_412274892
Positive,1,1,"Yes, use my data",TRUE,5,NA,5_412274892
Negative,0,1,"Yes, use my data",TRUE,5,NA,5_412274892
Negative,0,1,"Yes, use my data",TRUE,5,NA,5_412274892
Positive,0,1,"Yes, use my data",TRUE,5,NA,5_412274892
Positive,1,1,"Yes, use my data",TRUE,5,NA,5_412274892
Negative,0,1,"Yes, use my data",TRUE,5,NA,5_412274892
Negative,0,1,"Yes, use my data",TRUE,5,NA,5_412274892
Positive,1,0,"Yes, use my data",TRUE,5,NA,5_412274892
Negative,0,0,"Yes, use my data",TRUE,5,NA,5_412274892
Positive,1,0,"Yes, use my data",TRUE,5,NA,5_412274892
Positive,1,1,"Yes, use my data",TRUE,5,NA,5_412274892
Positive,1,0,"Yes, use my data",TRUE,5,NA,5_412274892
Positive,1,1,"Yes, use my data",TRUE,5,NA,5_412274892
Negative,1,1,"Yes, use my data",TRUE,5,NA,5_412274892
Negative,1,0,"Yes, use my data",TRUE,5,NA,5_412274892
Positive,1,1,"Yes, use my data",TRUE,5,NA,5_412274892
Positive,1,1,"Yes, use my data",TRUE,5,NA,5_412274892
Negative,0,1,"Yes, use my data",TRUE,5,NA,5_412274892
Negative,0,1,"Yes, use my data",TRUE,5,NA,5_412274892
Negative,0,1,"Yes, use my data",TRUE,5,NA,5_412274892
Negative,0,1,"Yes, use my data",TRUE,5,NA,5_412274892
Negative,0,1,"Yes, use my data",TRUE,5,NA,5_412274892
Positive,1,0,"Yes, use my data",TRUE,5,NA,5_412274892
Positive,1,1,"Yes, use my data",TRUE,5,NA,5_412274892
Negative,1,1,"Yes, use my data",TRUE,5,NA,5_412274892
Negative,1,1,"Yes, use my data",TRUE,5,NA,5_412274892
Positive,1,1,"Yes, use my data",TRUE,5,NA,5_412274892
Negative,0,1,"Yes, use my data",TRUE,5,NA,5_412274892
Negative,0,1,"Yes, use my data",TRUE,5,NA,5_412274892
Negative,0,1,"Yes, use my data",TRUE,5,NA,5_412274892
Negative,0,1,"Yes, use my data",TRUE,5,NA,5_412274892
Negative,0,1,"Yes, use my data",TRUE,5,NA,5_412274892
Negative,0,1,"Yes, use my data",TRUE,5,NA,5_412274892
Negative,0,1,"Yes, use my data",TRUE,5,NA,5_412274892
Positive,0,1,"Yes, use my data",TRUE,5,NA,5_412274892
Positive,1,1,"Yes, use my data",TRUE,5,NA,5_412274892
Positive,1,1,"Yes, use my data",TRUE,5,NA,5_412274892
Positive,1,1,"Yes, use my data",TRUE,5,NA,5_412274892
Positive,1,1,"Yes, use my data",TRUE,5,NA,5_412274892
Positive,1,1,"Yes, use my data",TRUE,5,NA,5_412274892
Negative,1,1,"Yes, use my data",TRUE,5,NA,5_412274892
Positive,1,1,"Yes, use my data",TRUE,5,NA,5_412274892
Positive,1,1,"Yes, use my data",TRUE,5,NA,5_412274892
Negative,1,1,"Yes, use my data",TRUE,5,NA,5_412274892
Positive,1,1,"Yes, use my data",TRUE,5,NA,5_412274892
Negative,0,1,"Yes, use my data",TRUE,5,NA,5_412274892
Negative,0,0,"Yes, use my data",TRUE,5,NA,5_412274892
Negative,0,1,"Yes, use my data",TRUE,5,NA,5_412274892
Positive,0,1,"Yes, use my data",TRUE,5,NA,5_412274892
Negative,0,1,"Yes, use my data",TRUE,5,NA,5_412274892
Positive,1,1,"Yes, use my data",TRUE,5,NA,5_412274892
Negative,1,1,"Yes, use my data",TRUE,5,NA,5_412274892
Negative,0,1,"Yes, use my data",TRUE,5,NA,5_412274892
Positive,1,1,"Yes, use my data",TRUE,5,NA,5_412274892
Positive,1,1,"Yes, use my data",TRUE,5,NA,5_412274892
Positive,1,1,"Yes, use my data",TRUE,5,NA,5_412274892
Negative,1,0,"Yes, use my data",TRUE,5,NA,5_888089443
Positive,1,0,"Yes, use my data",TRUE,5,NA,5_888089443
Positive,1,0,"Yes, use my data",TRUE,5,NA,5_888089443
Positive,1,0,"Yes, use my data",TRUE,5,NA,5_888089443
Negative,0,1,"Yes, use my data",TRUE,5,NA,5_888089443
Negative,1,0,"Yes, use my data",TRUE,5,NA,5_888089443
Positive,1,0,"Yes, use my data",TRUE,5,NA,5_888089443
Positive,1,1,"Yes, use my data",TRUE,5,NA,5_888089443
Positive,1,0,"Yes, use my data",TRUE,5,NA,5_888089443
Negative,1,0,"Yes, use my data",TRUE,5,NA,5_888089443
Positive,1,0,"Yes, use my data",TRUE,5,NA,5_888089443
Positive,1,0,"Yes, use my data",TRUE,5,NA,5_888089443
Negative,1,0,"Yes, use my data",TRUE,5,NA,5_888089443
Positive,1,0,"Yes, use my data",TRUE,5,NA,5_888089443
Negative,1,0,"Yes, use my data",TRUE,5,NA,5_888089443
Negative,0,0,"Yes, use my data",TRUE,5,NA,5_888089443
Negative,1,0,"Yes, use my data",TRUE,5,NA,5_888089443
Negative,0,1,"Yes, use my data",TRUE,5,NA,5_888089443
Negative,1,0,"Yes, use my data",TRUE,5,NA,5_888089443
Negative,0,1,"Yes, use my data",TRUE,5,NA,5_888089443
Positive,1,0,"Yes, use my data",TRUE,5,NA,5_888089443
Positive,1,1,"Yes, use my data",TRUE,5,NA,5_888089443
Positive,1,0,"Yes, use my data",TRUE,5,NA,5_888089443
Negative,0,0,"Yes, use my data",TRUE,5,NA,5_888089443
Positive,1,0,"Yes, use my data",TRUE,5,NA,5_888089443
Positive,1,0,"Yes, use my data",TRUE,5,NA,5_888089443
Negative,1,0,"Yes, use my data",TRUE,5,NA,5_888089443
Positive,1,0,"Yes, use my data",TRUE,5,NA,5_888089443
Negative,1,0,"Yes, use my data",TRUE,5,NA,5_888089443
Positive,1,1,"Yes, use my data",TRUE,5,NA,5_888089443
Positive,0,0,"Yes, use my data",TRUE,5,NA,5_888089443
Positive,0,0,"Yes, use my data",TRUE,5,NA,5_888089443
Negative,0,1,"Yes, use my data",TRUE,5,NA,5_888089443
Negative,1,0,"Yes, use my data",TRUE,5,NA,5_888089443
Positive,1,0,"Yes, use my data",TRUE,5,NA,5_888089443
Negative,0,0,"Yes, use my data",TRUE,5,NA,5_888089443
Negative,1,0,"Yes, use my data",TRUE,5,NA,5_888089443
Positive,1,0,"Yes, use my data",TRUE,5,NA,5_888089443
Negative,1,0,"Yes, use my data",TRUE,5,NA,5_888089443
Positive,1,1,"Yes, use my data",TRUE,5,NA,5_888089443
Positive,1,0,"Yes, use my data",TRUE,5,NA,5_888089443
Positive,1,1,"Yes, use my data",TRUE,5,NA,5_888089443
Negative,1,0,"Yes, use my data",TRUE,5,NA,5_888089443
Positive,1,0,"Yes, use my data",TRUE,5,NA,5_888089443
Negative,0,0,"Yes, use my data",TRUE,5,NA,5_888089443
Negative,1,0,"Yes, use my data",TRUE,5,NA,5_888089443
Negative,0,1,"Yes, use my data",TRUE,5,NA,5_888089443
Positive,1,1,"Yes, use my data",TRUE,5,NA,5_888089443
Negative,1,0,"Yes, use my data",TRUE,5,NA,5_888089443
Positive,1,1,"Yes, use my data",TRUE,5,NA,5_888089443
Positive,1,0,"Yes, use my data",TRUE,5,NA,5_888089443
Negative,1,0,"Yes, use my data",TRUE,5,NA,5_888089443
Positive,0,0,"Yes, use my data",TRUE,5,NA,5_888089443
Positive,1,0,"Yes, use my data",TRUE,5,NA,5_888089443
Negative,0,1,"Yes, use my data",TRUE,5,NA,5_888089443
Negative,1,0,"Yes, use my data",TRUE,5,NA,5_888089443
Negative,1,0,"Yes, use my data",TRUE,5,NA,5_888089443
Negative,0,1,"Yes, use my data",TRUE,5,NA,5_888089443
Negative,1,0,"Yes, use my data",TRUE,5,NA,5_888089443
Positive,1,0,"Yes, use my data",TRUE,5,NA,5_888089443
Negative,0,1,"Yes, use my data",TRUE,5,NA,5_706947568
Positive,1,1,"Yes, use my data",TRUE,5,NA,5_706947568
Positive,0,0,"Yes, use my data",TRUE,5,NA,5_706947568
Positive,0,1,"Yes, use my data",TRUE,5,NA,5_706947568
Negative,0,1,"Yes, use my data",TRUE,5,NA,5_706947568
Negative,1,0,"Yes, use my data",TRUE,5,NA,5_706947568
Negative,0,1,"Yes, use my data",TRUE,5,NA,5_706947568
Negative,0,0,"Yes, use my data",TRUE,5,NA,5_706947568
Negative,0,1,"Yes, use my data",TRUE,5,NA,5_706947568
Negative,0,1,"Yes, use my data",TRUE,5,NA,5_706947568
Positive,1,1,"Yes, use my data",TRUE,5,NA,5_706947568
Negative,0,0,"Yes, use my data",TRUE,5,NA,5_706947568
Negative,0,0,"Yes, use my data",TRUE,5,NA,5_706947568
Negative,0,0,"Yes, use my data",TRUE,5,NA,5_706947568
Negative,0,1,"Yes, use my data",TRUE,5,NA,5_706947568
Positive,1,1,"Yes, use my data",TRUE,5,NA,5_706947568
Positive,0,0,"Yes, use my data",TRUE,5,NA,5_706947568
Negative,1,0,"Yes, use my data",TRUE,5,NA,5_706947568
Negative,0,1,"Yes, use my data",TRUE,5,NA,5_706947568
Negative,0,1,"Yes, use my data",TRUE,5,NA,5_706947568
Positive,0,1,"Yes, use my data",TRUE,5,NA,5_706947568
Positive,0,1,"Yes, use my data",TRUE,5,NA,5_706947568
Positive,0,1,"Yes, use my data",TRUE,5,NA,5_706947568
Negative,0,1,"Yes, use my data",TRUE,5,NA,5_706947568
Negative,0,1,"Yes, use my data",TRUE,5,NA,5_706947568
Positive,1,0,"Yes, use my data",TRUE,5,NA,5_706947568
Positive,1,1,"Yes, use my data",TRUE,5,NA,5_706947568
Positive,1,1,"Yes, use my data",TRUE,5,NA,5_706947568
Positive,0,1,"Yes, use my data",TRUE,5,NA,5_706947568
Positive,1,1,"Yes, use my data",TRUE,5,NA,5_706947568
Negative,0,1,"Yes, use my data",TRUE,5,NA,5_706947568
Negative,0,1,"Yes, use my data",TRUE,5,NA,5_706947568
Positive,1,1,"Yes, use my data",TRUE,5,NA,5_706947568
Negative,0,1,"Yes, use my data",TRUE,5,NA,5_706947568
Positive,1,1,"Yes, use my data",TRUE,5,NA,5_706947568
Negative,1,0,"Yes, use my data",TRUE,5,NA,5_706947568
Negative,0,1,"Yes, use my data",TRUE,5,NA,5_706947568
Positive,1,0,"Yes, use my data",TRUE,5,NA,5_706947568
Positive,0,1,"Yes, use my data",TRUE,5,NA,5_706947568
Positive,1,1,"Yes, use my data",TRUE,5,NA,5_706947568
Positive,1,1,"Yes, use my data",TRUE,5,NA,5_706947568
Positive,0,1,"Yes, use my data",TRUE,5,NA,5_706947568
Positive,1,1,"Yes, use my data",TRUE,5,NA,5_706947568
Positive,1,0,"Yes, use my data",TRUE,5,NA,5_706947568
Positive,1,1,"Yes, use my data",TRUE,5,NA,5_706947568
Positive,1,0,"Yes, use my data",TRUE,5,NA,5_706947568
Negative,0,0,"Yes, use my data",TRUE,5,NA,5_706947568
Positive,0,0,"Yes, use my data",TRUE,5,NA,5_706947568
Positive,1,1,"Yes, use my data",TRUE,5,NA,5_706947568
Negative,0,1,"Yes, use my data",TRUE,5,NA,5_706947568
Negative,0,0,"Yes, use my data",TRUE,5,NA,5_706947568
Negative,0,1,"Yes, use my data",TRUE,5,NA,5_706947568
Positive,1,0,"Yes, use my data",TRUE,5,NA,5_706947568
Negative,0,1,"Yes, use my data",TRUE,5,NA,5_706947568
Positive,1,1,"Yes, use my data",TRUE,5,NA,5_706947568
Positive,1,1,"Yes, use my data",TRUE,5,NA,5_706947568
Negative,0,1,"Yes, use my data",TRUE,5,NA,5_706947568
Negative,0,1,"Yes, use my data",TRUE,5,NA,5_706947568
Negative,0,1,"Yes, use my data",TRUE,5,NA,5_706947568
Negative,0,0,"Yes, use my data",TRUE,5,NA,5_706947568
Negative,0,0,"Yes, use my data",TRUE,5,NA,5_915057176
Positive,1,0,"Yes, use my data",TRUE,5,NA,5_915057176
Negative,0,0,"Yes, use my data",TRUE,5,NA,5_915057176
Positive,0,0,"Yes, use my data",TRUE,5,NA,5_915057176
Positive,0,0,"Yes, use my data",TRUE,5,NA,5_915057176
Positive,1,0,"Yes, use my data",TRUE,5,NA,5_915057176
Positive,1,0,"Yes, use my data",TRUE,5,NA,5_915057176
Positive,1,0,"Yes, use my data",TRUE,5,NA,5_915057176
Positive,1,0,"Yes, use my data",TRUE,5,NA,5_915057176
Positive,1,0,"Yes, use my data",TRUE,5,NA,5_915057176
Negative,0,0,"Yes, use my data",TRUE,5,NA,5_915057176
Negative,1,0,"Yes, use my data",TRUE,5,NA,5_915057176
Negative,0,0,"Yes, use my data",TRUE,5,NA,5_915057176
Negative,0,0,"Yes, use my data",TRUE,5,NA,5_915057176
Negative,0,0,"Yes, use my data",TRUE,5,NA,5_915057176
Negative,1,0,"Yes, use my data",TRUE,5,NA,5_915057176
Positive,1,0,"Yes, use my data",TRUE,5,NA,5_915057176
Negative,1,0,"Yes, use my data",TRUE,5,NA,5_915057176
Negative,0,0,"Yes, use my data",TRUE,5,NA,5_915057176
Positive,1,0,"Yes, use my data",TRUE,5,NA,5_915057176
Negative,1,0,"Yes, use my data",TRUE,5,NA,5_915057176
Positive,1,0,"Yes, use my data",TRUE,5,NA,5_915057176
Positive,1,0,"Yes, use my data",TRUE,5,NA,5_915057176
Negative,0,0,"Yes, use my data",TRUE,5,NA,5_915057176
Positive,1,0,"Yes, use my data",TRUE,5,NA,5_915057176
Negative,1,0,"Yes, use my data",TRUE,5,NA,5_915057176
